query_id,surface_form,year,raw_normalized_frequency,smoothed_radius_3_frequency,raw_scale,display_scale
FT-Q-V01-134,risk,1842,1.945669182745746e-05,1.962896655083313e-05,normalized share,"normalized share × 1,000,000"
FT-Q-V01-134,risk,1843,1.977399061559026e-05,2.011098012459911e-05,normalized share,"normalized share × 1,000,000"
FT-Q-V01-134,risk,1844,1.99730877170623e-05,2.001321698881971e-05,normalized share,"normalized share × 1,000,000"
FT-Q-V01-134,risk,1845,1.931209604322248e-05,1.998266468815148e-05,normalized share,"normalized share × 1,000,000"
FT-Q-V01-134,risk,1846,2.203903441966304e-05,2.011475914898142e-05,normalized share,"normalized share × 1,000,000"
FT-Q-V01-134,risk,1847,1.952440130992272e-05,2.013739519414668e-05,normalized share,"normalized share × 1,000,000"
FT-Q-V01-134,risk,1848,1.979935088414209e-05,2.019544212217284e-05,normalized share,"normalized share × 1,000,000"
FT-Q-V01-134,risk,1849,2.038135305326705e-05,2.045200533475265e-05,normalized share,"normalized share × 1,000,000"
FT-Q-V01-134,risk,1850,1.993244293174712e-05,2.044871010349019e-05,normalized share,"normalized share × 1,000,000"
FT-Q-V01-134,risk,1851,2.037941621324535e-05,2.058627897280222e-05,normalized share,"normalized share × 1,000,000"
FT-Q-V01-134,risk,1852,2.110803853128118e-05,2.068992034866466e-05,normalized share,"normalized share × 1,000,000"
FT-Q-V01-134,risk,1853,2.201596780082582e-05,2.056326155245155e-05,normalized share,"normalized share × 1,000,000"
FT-Q-V01-134,risk,1854,2.048738339510692e-05,2.084552741773596e-05,normalized share,"normalized share × 1,000,000"
FT-Q-V01-134,risk,1855,2.052484051517922e-05,2.093459143332715e-05,normalized share,"normalized share × 1,000,000"
FT-Q-V01-134,risk,1856,1.949474147977526e-05,2.075718153550708e-05,normalized share,"normalized share × 1,000,000"
FT-Q-V01-134,risk,1857,2.1908303988738e-05,2.046295858347337e-05,normalized share,"normalized share × 1,000,000"
FT-Q-V01-134,risk,1858,2.100286432238363e-05,2.061761036996148e-05,normalized share,"normalized share × 1,000,000"
FT-Q-V01-134,risk,1859,1.986616924654072e-05,2.080923468231585e-05,normalized share,"normalized share × 1,000,000"
FT-Q-V01-134,risk,1860,1.995640713658986e-05,2.090991988319096e-05,normalized share,"normalized share × 1,000,000"
FT-Q-V01-134,risk,1861,2.156994590052363e-05,2.084449329079315e-05,normalized share,"normalized share × 1,000,000"
FT-Q-V01-134,risk,1862,2.186621070165984e-05,2.087233360269027e-05,normalized share,"normalized share × 1,000,000"
FT-Q-V01-134,risk,1863,2.019953788590101e-05,2.100821207966825e-05,normalized share,"normalized share × 1,000,000"
FT-Q-V01-134,risk,1864,2.145031784195339e-05,2.139850832908304e-05,normalized share,"normalized share × 1,000,000"
FT-Q-V01-134,risk,1865,2.119774650566342e-05,2.124695599294211e-05,normalized share,"normalized share × 1,000,000"
FT-Q-V01-134,risk,1866,2.08173185853866e-05,2.133840339319753e-05,normalized share,"normalized share × 1,000,000"
FT-Q-V01-134,risk,1867,2.268848088249342e-05,2.136588251186059e-05,normalized share,"normalized share × 1,000,000"
FT-Q-V01-134,risk,1868,2.050907954753711e-05,2.125575928562424e-05,normalized share,"normalized share × 1,000,000"
FT-Q-V01-134,risk,1869,2.250634250344774e-05,2.128091348713961e-05,normalized share,"normalized share × 1,000,000"
FT-Q-V01-134,risk,1870,2.039189171654243e-05,2.164359914342511e-05,normalized share,"normalized share × 1,000,000"
FT-Q-V01-134,risk,1871,2.067945525829895e-05,2.152573086726989e-05,normalized share,"normalized share × 1,000,000"
FT-Q-V01-134,risk,1872,2.137382591627102e-05,2.156153316173232e-05,normalized share,"normalized share × 1,000,000"
FT-Q-V01-134,risk,1873,2.33561181793851e-05,2.140067791388058e-05,normalized share,"normalized share × 1,000,000"
FT-Q-V01-134,risk,1874,2.186340294940692e-05,2.155589552889557e-05,normalized share,"normalized share × 1,000,000"
FT-Q-V01-134,risk,1875,2.075969560877411e-05,2.157574117264297e-05,normalized share,"normalized share × 1,000,000"
FT-Q-V01-134,risk,1876,2.138035576848552e-05,2.142605837594593e-05,normalized share,"normalized share × 1,000,000"
FT-Q-V01-134,risk,1877,2.147841502164738e-05,2.106954755224219e-05,normalized share,"normalized share × 1,000,000"
FT-Q-V01-134,risk,1878,2.081837476453074e-05,2.091224688578158e-05,normalized share,"normalized share × 1,000,000"
FT-Q-V01-134,risk,1879,2.032604633939172e-05,2.183738830195482e-05,normalized share,"normalized share × 1,000,000"
FT-Q-V01-134,risk,1880,2.086054241345892e-05,2.182888617799758e-05,normalized share,"normalized share × 1,000,000"
FT-Q-V01-134,risk,1881,2.076229828418263e-05,2.183594846120026e-05,normalized share,"normalized share × 1,000,000"
FT-Q-V01-134,risk,1882,2.723568552198685e-05,2.180704816875537e-05,normalized share,"normalized share × 1,000,000"
FT-Q-V01-134,risk,1883,2.132084090078479e-05,2.19754040935121e-05,normalized share,"normalized share × 1,000,000"
FT-Q-V01-134,risk,1884,2.152785100406618e-05,2.202358553660133e-05,normalized share,"normalized share × 1,000,000"
FT-Q-V01-134,risk,1885,2.06160727174165e-05,2.199917710754562e-05,normalized share,"normalized share × 1,000,000"
FT-Q-V01-134,risk,1886,2.15045378126888e-05,2.080755001137342e-05,normalized share,"normalized share × 1,000,000"
FT-Q-V01-134,risk,1887,2.119781251508357e-05,2.06260839194426e-05,normalized share,"normalized share × 1,000,000"
FT-Q-V01-134,risk,1888,2.059143928079266e-05,2.053394047558348e-05,normalized share,"normalized share × 1,000,000"
FT-Q-V01-134,risk,1889,1.889429584878144e-05,2.057260847111918e-05,normalized share,"normalized share × 1,000,000"
FT-Q-V01-134,risk,1890,2.005057825726908e-05,2.046936471547919e-05,normalized share,"normalized share × 1,000,000"
FT-Q-V01-134,risk,1891,2.088284689705233e-05,2.050546912763756e-05,normalized share,"normalized share × 1,000,000"
FT-Q-V01-134,risk,1892,2.088674868616636e-05,2.043579913138923e-05,normalized share,"normalized share × 1,000,000"
FT-Q-V01-134,risk,1893,2.078183152320889e-05,2.076281163608331e-05,normalized share,"normalized share × 1,000,000"
FT-Q-V01-134,risk,1894,2.145054340019215e-05,2.092614228388356e-05,normalized share,"normalized share × 1,000,000"
