query_id,surface_form,year,raw_normalized_frequency,smoothed_radius_3_frequency,raw_scale,display_scale
FT-Q-V01-136,emergency,1842,4.67909548618195e-06,4.178330257342822e-06,normalized share,"normalized share × 1,000,000"
FT-Q-V01-136,emergency,1843,4.060773861169764e-06,4.438565542663753e-06,normalized share,"normalized share × 1,000,000"
FT-Q-V01-136,emergency,1844,4.148752609012263e-06,4.66165913678059e-06,normalized share,"normalized share × 1,000,000"
FT-Q-V01-136,emergency,1845,3.824699073007309e-06,4.741371076200096e-06,normalized share,"normalized share × 1,000,000"
FT-Q-V01-136,emergency,1846,5.479506683947477e-06,4.817175876605161e-06,normalized share,"normalized share × 1,000,000"
FT-Q-V01-136,emergency,1847,5.777127107364777e-06,4.818192599120863e-06,normalized share,"normalized share × 1,000,000"
FT-Q-V01-136,emergency,1848,5.219642712717132e-06,4.962826529857674e-06,normalized share,"normalized share × 1,000,000"
FT-Q-V01-136,emergency,1849,5.209729089017401e-06,5.130412848521258e-06,normalized share,"normalized share × 1,000,000"
FT-Q-V01-136,emergency,1850,4.067890918779682e-06,5.010422494685799e-06,normalized share,"normalized share × 1,000,000"
FT-Q-V01-136,emergency,1851,5.161190124169934e-06,4.864887073487344e-06,normalized share,"normalized share × 1,000,000"
FT-Q-V01-136,emergency,1852,4.997803303652404e-06,4.866286078018613e-06,normalized share,"normalized share × 1,000,000"
FT-Q-V01-136,emergency,1853,4.639574207099262e-06,4.773950195078948e-06,normalized share,"normalized share × 1,000,000"
FT-Q-V01-136,emergency,1854,4.75837915897559e-06,4.974105428109546e-06,normalized share,"normalized share × 1,000,000"
FT-Q-V01-136,emergency,1855,5.229435744436017e-06,5.059377117882276e-06,normalized share,"normalized share × 1,000,000"
FT-Q-V01-136,emergency,1856,4.563377908439747e-06,5.232766569504158e-06,normalized share,"normalized share × 1,000,000"
FT-Q-V01-136,emergency,1857,5.46897754999387e-06,5.304441958739073e-06,normalized share,"normalized share × 1,000,000"
FT-Q-V01-136,emergency,1858,5.758091952579036e-06,5.629215780947724e-06,normalized share,"normalized share × 1,000,000"
FT-Q-V01-136,emergency,1859,6.211529465005583e-06,5.784981609691098e-06,normalized share,"normalized share × 1,000,000"
FT-Q-V01-136,emergency,1860,5.141301931743669e-06,5.892145476550846e-06,normalized share,"normalized share × 1,000,000"
FT-Q-V01-136,emergency,1861,7.031795914436145e-06,5.877378606403535e-06,normalized share,"normalized share × 1,000,000"
FT-Q-V01-136,emergency,1862,6.319796545639633e-06,5.789229931885131e-06,normalized share,"normalized share × 1,000,000"
FT-Q-V01-136,emergency,1863,5.313524976457984e-06,5.676299073696457e-06,normalized share,"normalized share × 1,000,000"
FT-Q-V01-136,emergency,1864,5.365609458962695e-06,5.740127536465625e-06,normalized share,"normalized share × 1,000,000"
FT-Q-V01-136,emergency,1865,5.141051230950211e-06,5.420846002555736e-06,normalized share,"normalized share × 1,000,000"
FT-Q-V01-136,emergency,1866,5.421013457684865e-06,5.210336127881021e-06,normalized share,"normalized share × 1,000,000"
FT-Q-V01-136,emergency,1867,5.588101171127846e-06,5.339677499018235e-06,normalized share,"normalized share × 1,000,000"
FT-Q-V01-136,emergency,1868,4.796825177066921e-06,5.404348874320826e-06,normalized share,"normalized share × 1,000,000"
FT-Q-V01-136,emergency,1869,4.846227422916627e-06,5.455400155618406e-06,normalized share,"normalized share × 1,000,000"
FT-Q-V01-136,emergency,1870,6.218914574418477e-06,5.380526264784992e-06,normalized share,"normalized share × 1,000,000"
FT-Q-V01-136,emergency,1871,5.818309086080831e-06,5.313721683108952e-06,normalized share,"normalized share × 1,000,000"
FT-Q-V01-136,emergency,1872,5.498410200033277e-06,5.322808642357505e-06,normalized share,"normalized share × 1,000,000"
FT-Q-V01-136,emergency,1873,4.896896221850966e-06,5.284186915842172e-06,normalized share,"normalized share × 1,000,000"
FT-Q-V01-136,emergency,1874,5.120469099395564e-06,5.185533637280011e-06,normalized share,"normalized share × 1,000,000"
FT-Q-V01-136,emergency,1875,4.860433891806792e-06,5.054813860435761e-06,normalized share,"normalized share × 1,000,000"
FT-Q-V01-136,emergency,1876,4.575875337309299e-06,5.026823749381444e-06,normalized share,"normalized share × 1,000,000"
FT-Q-V01-136,emergency,1877,5.528341624483346e-06,4.992506662304663e-06,normalized share,"normalized share × 1,000,000"
FT-Q-V01-136,emergency,1878,4.903270648171087e-06,4.997367054012816e-06,normalized share,"normalized share × 1,000,000"
FT-Q-V01-136,emergency,1879,5.30247942265305e-06,4.997663957086372e-06,normalized share,"normalized share × 1,000,000"
FT-Q-V01-136,emergency,1880,4.656676612313504e-06,5.057368283902162e-06,normalized share,"normalized share × 1,000,000"
FT-Q-V01-136,emergency,1881,5.154491841352637e-06,5.013548217088929e-06,normalized share,"normalized share × 1,000,000"
FT-Q-V01-136,emergency,1882,4.862512213321679e-06,5.163505178984451e-06,normalized share,"normalized share × 1,000,000"
FT-Q-V01-136,emergency,1883,4.993805625019831e-06,5.198319485089087e-06,normalized share,"normalized share × 1,000,000"
FT-Q-V01-136,emergency,1884,5.221601156790712e-06,5.390729320189516e-06,normalized share,"normalized share × 1,000,000"
FT-Q-V01-136,emergency,1885,5.952969381439743e-06,5.525242499958878e-06,normalized share,"normalized share × 1,000,000"
FT-Q-V01-136,emergency,1886,5.546179565385501e-06,5.780515349674513e-06,normalized share,"normalized share × 1,000,000"
