query_id,surface_form,year,raw_normalized_frequency,smoothed_radius_3_frequency,raw_scale,display_scale
FT-Q-V01-042,global warming,1842,0,7.715337591029936e-09,normalized share,"normalized share × 1,000,000"
FT-Q-V01-042,global warming,1843,3.086135036411974e-08,6.172270072823949e-09,normalized share,"normalized share × 1,000,000"
FT-Q-V01-042,global warming,1844,0,5.143558394019958e-09,normalized share,"normalized share × 1,000,000"
FT-Q-V01-042,global warming,1845,0,4.408764337731392e-09,normalized share,"normalized share × 1,000,000"
FT-Q-V01-042,global warming,1846,0,4.408764337731392e-09,normalized share,"normalized share × 1,000,000"
FT-Q-V01-042,global warming,1847,0,0,normalized share,"normalized share × 1,000,000"
FT-Q-V01-042,global warming,1848,0,0,normalized share,"normalized share × 1,000,000"
FT-Q-V01-042,global warming,1849,0,0,normalized share,"normalized share × 1,000,000"
FT-Q-V01-042,global warming,1850,0,0,normalized share,"normalized share × 1,000,000"
FT-Q-V01-042,global warming,1851,0,0,normalized share,"normalized share × 1,000,000"
FT-Q-V01-042,global warming,1852,0,0,normalized share,"normalized share × 1,000,000"
FT-Q-V01-042,global warming,1853,0,0,normalized share,"normalized share × 1,000,000"
FT-Q-V01-042,global warming,1854,0,0,normalized share,"normalized share × 1,000,000"
FT-Q-V01-042,global warming,1855,0,0,normalized share,"normalized share × 1,000,000"
FT-Q-V01-042,global warming,1856,0,0,normalized share,"normalized share × 1,000,000"
FT-Q-V01-042,global warming,1857,0,0,normalized share,"normalized share × 1,000,000"
FT-Q-V01-042,global warming,1858,0,3.809504775123937e-10,normalized share,"normalized share × 1,000,000"
FT-Q-V01-042,global warming,1859,0,3.809504775123937e-10,normalized share,"normalized share × 1,000,000"
FT-Q-V01-042,global warming,1860,0,7.15095538339483e-10,normalized share,"normalized share × 1,000,000"
FT-Q-V01-042,global warming,1861,2.666653342586756e-09,7.749508296977276e-10,normalized share,"normalized share × 1,000,000"
FT-Q-V01-042,global warming,1862,0,8.354492930795487e-10,normalized share,"normalized share × 1,000,000"
FT-Q-V01-042,global warming,1863,2.339015425789626e-09,8.354492930795487e-10,normalized share,"normalized share × 1,000,000"
FT-Q-V01-042,global warming,1864,4.189870395077122e-10,1.752137098108366e-09,normalized share,"normalized share × 1,000,000"
FT-Q-V01-042,global warming,1865,4.234892436727478e-10,1.416282880655523e-09,normalized share,"normalized share × 1,000,000"
FT-Q-V01-042,global warming,1866,0,1.111873784709339e-08,normalized share,"normalized share × 1,000,000"
FT-Q-V01-042,global warming,1867,6.416814635201717e-09,1.07845927862663e-08,normalized share,"normalized share × 1,000,000"
FT-Q-V01-042,global warming,1868,3.156738204168619e-10,1.072473749490805e-08,normalized share,"normalized share × 1,000,000"
FT-Q-V01-042,global warming,1869,6.791718476506503e-08,1.066423903152623e-08,normalized share,"normalized share × 1,000,000"
FT-Q-V01-042,global warming,1870,0,1.066423903152623e-08,normalized share,"normalized share × 1,000,000"
FT-Q-V01-042,global warming,1871,0,1.013515767343622e-08,normalized share,"normalized share × 1,000,000"
FT-Q-V01-042,global warming,1872,0,1.009006141337667e-08,normalized share,"normalized share × 1,000,000"
FT-Q-V01-042,global warming,1873,0,3.876064469388041e-10,normalized share,"normalized share × 1,000,000"
FT-Q-V01-042,global warming,1874,2.713245128571629e-09,4.293429619764818e-10,normalized share,"normalized share × 1,000,000"
