query_id,surface_form,year,raw_normalized_frequency,smoothed_radius_3_frequency,raw_scale,display_scale
FT-Q-V01-116,climate anxiety,1970,0,8.417118192914431e-12,normalized share,"normalized share × 1,000,000"
FT-Q-V01-116,climate anxiety,1971,0,8.417118192914431e-12,normalized share,"normalized share × 1,000,000"
FT-Q-V01-116,climate anxiety,1972,5.891982735040102e-11,8.417118192914431e-12,normalized share,"normalized share × 1,000,000"
FT-Q-V01-116,climate anxiety,1973,0,8.417118192914431e-12,normalized share,"normalized share × 1,000,000"
FT-Q-V01-116,climate anxiety,1974,0,8.417118192914431e-12,normalized share,"normalized share × 1,000,000"
FT-Q-V01-116,climate anxiety,1975,0,8.417118192914431e-12,normalized share,"normalized share × 1,000,000"
FT-Q-V01-116,climate anxiety,1976,0,0,normalized share,"normalized share × 1,000,000"
FT-Q-V01-116,climate anxiety,1977,0,0,normalized share,"normalized share × 1,000,000"
FT-Q-V01-116,climate anxiety,1978,0,0,normalized share,"normalized share × 1,000,000"
FT-Q-V01-116,climate anxiety,1979,0,0,normalized share,"normalized share × 1,000,000"
FT-Q-V01-116,climate anxiety,1980,0,0,normalized share,"normalized share × 1,000,000"
FT-Q-V01-116,climate anxiety,1981,0,0,normalized share,"normalized share × 1,000,000"
FT-Q-V01-116,climate anxiety,1982,0,7.140247718481366e-12,normalized share,"normalized share × 1,000,000"
FT-Q-V01-116,climate anxiety,1983,0,1.429667148555858e-11,normalized share,"normalized share × 1,000,000"
FT-Q-V01-116,climate anxiety,1984,0,1.429667148555858e-11,normalized share,"normalized share × 1,000,000"
FT-Q-V01-116,climate anxiety,1985,4.998173402936956e-11,1.429667148555858e-11,normalized share,"normalized share × 1,000,000"
FT-Q-V01-116,climate anxiety,1986,5.009496636954047e-11,1.429667148555858e-11,normalized share,"normalized share × 1,000,000"
FT-Q-V01-116,climate anxiety,1987,0,1.429667148555858e-11,normalized share,"normalized share × 1,000,000"
FT-Q-V01-116,climate anxiety,1988,0,1.429667148555858e-11,normalized share,"normalized share × 1,000,000"
FT-Q-V01-116,climate anxiety,1989,0,7.15642376707721e-12,normalized share,"normalized share × 1,000,000"
FT-Q-V01-116,climate anxiety,1990,0,0,normalized share,"normalized share × 1,000,000"
FT-Q-V01-116,climate anxiety,1991,0,0,normalized share,"normalized share × 1,000,000"
FT-Q-V01-116,climate anxiety,1992,0,0,normalized share,"normalized share × 1,000,000"
FT-Q-V01-116,climate anxiety,1993,0,0,normalized share,"normalized share × 1,000,000"
FT-Q-V01-116,climate anxiety,1994,0,0,normalized share,"normalized share × 1,000,000"
FT-Q-V01-116,climate anxiety,1995,0,0,normalized share,"normalized share × 1,000,000"
FT-Q-V01-116,climate anxiety,1996,0,0,normalized share,"normalized share × 1,000,000"
FT-Q-V01-116,climate anxiety,1997,0,0,normalized share,"normalized share × 1,000,000"
FT-Q-V01-116,climate anxiety,1998,0,0,normalized share,"normalized share × 1,000,000"
FT-Q-V01-116,climate anxiety,1999,0,0,normalized share,"normalized share × 1,000,000"
FT-Q-V01-116,climate anxiety,2000,0,0,normalized share,"normalized share × 1,000,000"
FT-Q-V01-116,climate anxiety,2001,0,0,normalized share,"normalized share × 1,000,000"
FT-Q-V01-116,climate anxiety,2002,0,0,normalized share,"normalized share × 1,000,000"
FT-Q-V01-116,climate anxiety,2003,0,0,normalized share,"normalized share × 1,000,000"
FT-Q-V01-116,climate anxiety,2004,0,6.425061375793715e-12,normalized share,"normalized share × 1,000,000"
FT-Q-V01-116,climate anxiety,2005,0,6.425061375793715e-12,normalized share,"normalized share × 1,000,000"
FT-Q-V01-116,climate anxiety,2006,0,6.425061375793715e-12,normalized share,"normalized share × 1,000,000"
FT-Q-V01-116,climate anxiety,2007,4.497542963055601e-11,1.353711537707295e-11,normalized share,"normalized share × 1,000,000"
FT-Q-V01-116,climate anxiety,2008,0,2.747526164914582e-11,normalized share,"normalized share × 1,000,000"
FT-Q-V01-116,climate anxiety,2009,0,3.258226327629288e-11,normalized share,"normalized share × 1,000,000"
FT-Q-V01-116,climate anxiety,2010,4.978437800895463e-11,3.759421742165005e-11,normalized share,"normalized share × 1,000,000"
FT-Q-V01-116,climate anxiety,2011,9.756702390451011e-11,5.434887064202444e-11,normalized share,"normalized share × 1,000,000"
FT-Q-V01-116,climate anxiety,2012,3.574901139002939e-11,8.103590169926202e-11,normalized share,"normalized share × 1,000,000"
FT-Q-V01-116,climate anxiety,2013,3.50836790175002e-11,9.382378554634307e-11,normalized share,"normalized share × 1,000,000"
FT-Q-V01-116,climate anxiety,2014,1.622580021731768e-10,1.486048764201949e-10,normalized share,"normalized share × 1,000,000"
FT-Q-V01-116,climate anxiety,2015,1.86809217400663e-10,2.222735106091215e-10,normalized share,"normalized share × 1,000,000"
FT-Q-V01-116,climate anxiety,2016,8.951518692956739e-11,4.214989726295368e-10,normalized share,"normalized share × 1,000,000"
FT-Q-V01-116,climate anxiety,2017,4.332520141259177e-10,1.230373889081284e-09,normalized share,"normalized share × 1,000,000"
FT-Q-V01-116,climate anxiety,2018,6.132474632269957e-10,2.967853824305454e-09,normalized share,"normalized share × 1,000,000"
FT-Q-V01-116,climate anxiety,2019,1.430327245532936e-09,8.054030703276625e-09,normalized share,"normalized share × 1,000,000"
FT-Q-V01-116,climate anxiety,2020,5.697208094179729e-09,9.381449956001134e-09,normalized share,"normalized share × 1,000,000"
FT-Q-V01-116,climate anxiety,2021,1.232461754874237e-08,1.117108954437618e-08,normalized share,"normalized share × 1,000,000"
FT-Q-V01-116,climate anxiety,2022,3.579004737019886e-08,1.381055006466347e-08,normalized share,"normalized share × 1,000,000"
FT-Q-V01-117,eco-anxiety,1970,0,9.024869145652608e-12,normalized share,"normalized share × 1,000,000"
FT-Q-V01-117,eco-anxiety,1971,6.317408401956826e-11,9.024869145652608e-12,normalized share,"normalized share × 1,000,000"
FT-Q-V01-117,eco-anxiety,1972,0,9.024869145652608e-12,normalized share,"normalized share × 1,000,000"
FT-Q-V01-117,eco-anxiety,1973,0,9.024869145652608e-12,normalized share,"normalized share × 1,000,000"
FT-Q-V01-117,eco-anxiety,1974,0,9.024869145652608e-12,normalized share,"normalized share × 1,000,000"
FT-Q-V01-117,eco-anxiety,1975,0,0,normalized share,"normalized share × 1,000,000"
FT-Q-V01-117,eco-anxiety,1976,0,0,normalized share,"normalized share × 1,000,000"
FT-Q-V01-117,eco-anxiety,1977,0,0,normalized share,"normalized share × 1,000,000"
FT-Q-V01-117,eco-anxiety,1978,0,0,normalized share,"normalized share × 1,000,000"
FT-Q-V01-117,eco-anxiety,1979,0,0,normalized share,"normalized share × 1,000,000"
FT-Q-V01-117,eco-anxiety,1980,0,0,normalized share,"normalized share × 1,000,000"
FT-Q-V01-117,eco-anxiety,1981,0,0,normalized share,"normalized share × 1,000,000"
FT-Q-V01-117,eco-anxiety,1982,0,0,normalized share,"normalized share × 1,000,000"
FT-Q-V01-117,eco-anxiety,1983,0,0,normalized share,"normalized share × 1,000,000"
FT-Q-V01-117,eco-anxiety,1984,0,0,normalized share,"normalized share × 1,000,000"
FT-Q-V01-117,eco-anxiety,1985,0,0,normalized share,"normalized share × 1,000,000"
FT-Q-V01-117,eco-anxiety,1986,0,0,normalized share,"normalized share × 1,000,000"
FT-Q-V01-117,eco-anxiety,1987,0,0,normalized share,"normalized share × 1,000,000"
FT-Q-V01-117,eco-anxiety,1988,0,0,normalized share,"normalized share × 1,000,000"
FT-Q-V01-117,eco-anxiety,1989,0,0,normalized share,"normalized share × 1,000,000"
FT-Q-V01-117,eco-anxiety,1990,0,0,normalized share,"normalized share × 1,000,000"
FT-Q-V01-117,eco-anxiety,1991,0,7.06240918920845e-12,normalized share,"normalized share × 1,000,000"
FT-Q-V01-117,eco-anxiety,1992,0,1.404195757686339e-11,normalized share,"normalized share × 1,000,000"
FT-Q-V01-117,eco-anxiety,1993,0,1.404195757686339e-11,normalized share,"normalized share × 1,000,000"
FT-Q-V01-117,eco-anxiety,1994,4.943686432445915e-11,1.404195757686339e-11,normalized share,"normalized share × 1,000,000"
FT-Q-V01-117,eco-anxiety,1995,4.885683871358459e-11,1.404195757686339e-11,normalized share,"normalized share × 1,000,000"
FT-Q-V01-117,eco-anxiety,1996,0,1.404195757686339e-11,normalized share,"normalized share × 1,000,000"
FT-Q-V01-117,eco-anxiety,1997,0,2.095460561021437e-11,normalized share,"normalized share × 1,000,000"
FT-Q-V01-117,eco-anxiety,1998,0,1.389219642100592e-11,normalized share,"normalized share × 1,000,000"
FT-Q-V01-117,eco-anxiety,1999,0,6.912648033350978e-12,normalized share,"normalized share × 1,000,000"
FT-Q-V01-117,eco-anxiety,2000,4.838853623345685e-11,6.912648033350978e-12,normalized share,"normalized share × 1,000,000"
FT-Q-V01-117,eco-anxiety,2001,0,6.912648033350978e-12,normalized share,"normalized share × 1,000,000"
FT-Q-V01-117,eco-anxiety,2002,0,1.408483894991898e-11,normalized share,"normalized share × 1,000,000"
FT-Q-V01-117,eco-anxiety,2003,0,2.116251370571603e-11,normalized share,"normalized share × 1,000,000"
FT-Q-V01-117,eco-anxiety,2004,0,1.253155322566979e-10,normalized share,"normalized share × 1,000,000"
FT-Q-V01-117,eco-anxiety,2005,5.020533641597602e-11,2.424641722517265e-10,normalized share,"normalized share × 1,000,000"
FT-Q-V01-117,eco-anxiety,2006,4.954372329057932e-11,4.118263235391202e-10,normalized share,"normalized share × 1,000,000"
FT-Q-V01-117,eco-anxiety,2007,7.774596660903299e-10,5.187496082494279e-10,normalized share,"normalized share × 1,000,000"
FT-Q-V01-117,eco-anxiety,2008,8.200404799652006e-10,6.831191936523024e-10,normalized share,"normalized share × 1,000,000"
FT-Q-V01-117,eco-anxiety,2009,1.185535059011755e-09,7.855106307471818e-10,normalized share,"normalized share × 1,000,000"
FT-Q-V01-117,eco-anxiety,2010,7.484629929721542e-10,8.053040109756715e-10,normalized share,"normalized share × 1,000,000"
FT-Q-V01-117,eco-anxiety,2011,1.150587097820122e-09,7.314782009271159e-10,normalized share,"normalized share × 1,000,000"
FT-Q-V01-117,eco-anxiety,2012,7.66945396080132e-10,7.428671809639464e-10,normalized share,"normalized share × 1,000,000"
FT-Q-V01-117,eco-anxiety,2013,1.880973848900069e-10,6.623771774127984e-10,normalized share,"normalized share × 1,000,000"
FT-Q-V01-117,eco-anxiety,2014,2.606789957504407e-10,5.95140560345169e-10,normalized share,"normalized share × 1,000,000"
FT-Q-V01-117,eco-anxiety,2015,8.997633402230143e-10,5.822570555662804e-10,normalized share,"normalized share × 1,000,000"
FT-Q-V01-117,eco-anxiety,2016,6.221050341537193e-10,1.033543349614791e-09,normalized share,"normalized share × 1,000,000"
FT-Q-V01-117,eco-anxiety,2017,2.778066734987483e-10,3.898399271550541e-09,normalized share,"normalized share × 1,000,000"
FT-Q-V01-117,eco-anxiety,2018,1.060402564367902e-09,7.521071280650445e-09,normalized share,"normalized share × 1,000,000"
FT-Q-V01-117,eco-anxiety,2019,3.925949454419708e-09,1.524409962943325e-08,normalized share,"normalized share × 1,000,000"
FT-Q-V01-117,eco-anxiety,2020,2.024208883844025e-08,1.76810987286465e-08,normalized share,"normalized share × 1,000,000"
FT-Q-V01-117,eco-anxiety,2021,2.561938305944977e-08,2.116175713967605e-08,normalized share,"normalized share × 1,000,000"
FT-Q-V01-117,eco-anxiety,2022,5.496096178170262e-08,2.618709578350309e-08,normalized share,"normalized share × 1,000,000"
FT-Q-V01-123,climate crisis,1970,0,2.981104569548572e-10,normalized share,"normalized share × 1,000,000"
FT-Q-V01-123,climate crisis,1971,5.765581900796235e-10,2.555480063670679e-10,normalized share,"normalized share × 1,000,000"
FT-Q-V01-123,climate crisis,1972,5.891982735040102e-11,2.624366284802766e-10,normalized share,"normalized share × 1,000,000"
FT-Q-V01-123,climate crisis,1973,1.144011621545538e-10,9.240152209845563e-10,normalized share,"normalized share × 1,000,000"
FT-Q-V01-123,climate crisis,1974,4.640620873685997e-10,1.229921521275371e-09,normalized share,"normalized share × 1,000,000"
FT-Q-V01-123,climate crisis,1975,5.642133531214011e-10,1.221846094043696e-09,normalized share,"normalized share × 1,000,000"
FT-Q-V01-123,climate crisis,1976,4.689951926817315e-09,1.326255002150255e-09,normalized share,"normalized share × 1,000,000"
FT-Q-V01-123,climate crisis,1977,2.141344102035703e-09,1.400796778671427e-09,normalized share,"normalized share × 1,000,000"
FT-Q-V01-123,climate crisis,1978,5.200301994578993e-10,1.364547086931043e-09,normalized share,"normalized share × 1,000,000"
FT-Q-V01-123,climate crisis,1979,7.897821840963104e-10,1.360178755837366e-09,normalized share,"normalized share × 1,000,000"
FT-Q-V01-123,climate crisis,1980,6.361935978027589e-10,8.651257235394092e-10,normalized share,"normalized share × 1,000,000"
FT-Q-V01-123,climate crisis,1981,2.103142451859163e-10,6.304408701434433e-10,normalized share,"normalized share × 1,000,000"
FT-Q-V01-123,climate crisis,1982,5.336350354656627e-10,6.346935655614822e-10,normalized share,"normalized share × 1,000,000"
FT-Q-V01-123,climate crisis,1983,1.224580700731615e-09,6.578395943059232e-10,normalized share,"normalized share × 1,000,000"
FT-Q-V01-123,climate crisis,1984,4.985501282639415e-10,8.548485897327421e-10,normalized share,"normalized share × 1,000,000"
FT-Q-V01-123,climate crisis,1985,5.497990673841713e-10,1.106834261148976e-09,normalized share,"normalized share × 1,000,000"
FT-Q-V01-123,climate crisis,1986,9.518043853073976e-10,1.637054825527816e-09,normalized share,"normalized share × 1,000,000"
FT-Q-V01-123,climate crisis,1987,2.015256565790491e-09,2.261535834098748e-09,normalized share,"normalized share × 1,000,000"
FT-Q-V01-123,climate crisis,1988,1.974213945099557e-09,2.733937824144534e-09,normalized share,"normalized share × 1,000,000"
FT-Q-V01-123,climate crisis,1989,4.245178986117537e-09,3.340577641889172e-09,normalized share,"normalized share × 1,000,000"
FT-Q-V01-123,climate crisis,1990,5.595947760728137e-09,3.433884078870734e-09,normalized share,"normalized share × 1,000,000"
FT-Q-V01-123,climate crisis,1991,3.805364058584448e-09,3.397753304902805e-09,normalized share,"normalized share × 1,000,000"
FT-Q-V01-123,climate crisis,1992,4.796277791596637e-09,3.313479996333183e-09,normalized share,"normalized share × 1,000,000"
FT-Q-V01-123,climate crisis,1993,1.604949444178327e-09,2.903029521138047e-09,normalized share,"normalized share × 1,000,000"
FT-Q-V01-123,climate crisis,1994,1.76234114801499e-09,2.415999049630381e-09,normalized share,"normalized share × 1,000,000"
FT-Q-V01-123,climate crisis,1995,1.384300785112202e-09,2.234334327178804e-09,normalized share,"normalized share × 1,000,000"
FT-Q-V01-123,climate crisis,1996,1.372025659751586e-09,1.980439219859528e-09,normalized share,"normalized share × 1,000,000"
FT-Q-V01-123,climate crisis,1997,2.186734460174478e-09,2.265768389872865e-09,normalized share,"normalized share × 1,000,000"
FT-Q-V01-123,climate crisis,1998,2.533711001423411e-09,2.980786365256291e-09,normalized share,"normalized share × 1,000,000"
FT-Q-V01-123,climate crisis,1999,3.019012040361702e-09,3.423061529169079e-09,normalized share,"normalized share × 1,000,000"
FT-Q-V01-123,climate crisis,2000,3.60225363427169e-09,3.759831857063396e-09,normalized share,"normalized share × 1,000,000"
FT-Q-V01-123,climate crisis,2001,6.767466975698966e-09,4.739075266637796e-09,normalized share,"normalized share × 1,000,000"
FT-Q-V01-123,climate crisis,2002,4.480226932501719e-09,5.516530490349122e-09,normalized share,"normalized share × 1,000,000"
FT-Q-V01-123,climate crisis,2003,3.729417955011805e-09,7.544375560783071e-09,normalized share,"normalized share × 1,000,000"
FT-Q-V01-123,climate crisis,2004,9.041438327195284e-09,1.347410440761492e-08,normalized share,"normalized share × 1,000,000"
FT-Q-V01-123,climate crisis,2005,7.97589756740269e-09,2.252318390524469e-08,normalized share,"normalized share × 1,000,000"
FT-Q-V01-123,climate crisis,2006,1.721392753339934e-08,3.385918917167155e-08,normalized share,"normalized share × 1,000,000"
FT-Q-V01-123,climate crisis,2007,4.511035556209464e-08,4.455634880396702e-08,normalized share,"normalized share × 1,000,000"
FT-Q-V01-123,climate crisis,2008,7.011102345910736e-08,5.155094261188875e-08,normalized share,"normalized share × 1,000,000"
FT-Q-V01-123,climate crisis,2009,8.383226379748976e-08,5.931303236656709e-08,normalized share,"normalized share × 1,000,000"
FT-Q-V01-123,climate crisis,2010,7.860953538108006e-08,6.488305036498967e-08,normalized share,"normalized share × 1,000,000"
FT-Q-V01-123,climate crisis,2011,5.80035949826474e-08,6.688771968442277e-08,normalized share,"normalized share × 1,000,000"
FT-Q-V01-123,climate crisis,2012,6.231052585015107e-08,6.930134427429735e-08,normalized share,"normalized share × 1,000,000"
FT-Q-V01-123,climate crisis,2013,5.620405352235736e-08,7.027943324918898e-08,normalized share,"normalized share × 1,000,000"
FT-Q-V01-123,climate crisis,2014,5.914304079812638e-08,7.415761628580344e-08,normalized share,"normalized share × 1,000,000"
FT-Q-V01-123,climate crisis,2015,8.700639558822942e-08,8.067019429442673e-08,normalized share,"normalized share × 1,000,000"
FT-Q-V01-123,climate crisis,2016,9.067888662173118e-08,9.786875748707402e-08,normalized share,"normalized share × 1,000,000"
FT-Q-V01-123,climate crisis,2017,1.057568166373812e-07,1.525273892506134e-07,normalized share,"normalized share × 1,000,000"
FT-Q-V01-123,climate crisis,2018,1.035916410430104e-07,2.593370139985269e-07,normalized share,"normalized share × 1,000,000"
FT-Q-V01-123,climate crisis,2019,1.827004681986821e-07,3.810238321204957e-07,normalized share,"normalized share × 1,000,000"
FT-Q-V01-123,climate crisis,2020,4.388144758671331e-07,4.294146563702898e-07,normalized share,"normalized share × 1,000,000"
FT-Q-V01-123,climate crisis,2021,8.068104140335208e-07,4.941462243168715e-07,normalized share,"normalized share × 1,000,000"
FT-Q-V01-123,climate crisis,2022,9.38814122442011e-07,5.917848701353368e-07,normalized share,"normalized share × 1,000,000"
FT-Q-V01-124,climate emergency,1970,0,0,normalized share,"normalized share × 1,000,000"
FT-Q-V01-124,climate emergency,1971,0,0,normalized share,"normalized share × 1,000,000"
